operator,binding_energy,repressor,inducer_uM,m1p0,m2p0,m3p0,m0p1,m0p2,m0p3
O1,-15.3,35.0,50,10.507400038731744,213.9274804283613,5438.823200502819,5253.700019365871,29070549.34994696,168396869320.95663
O1,-15.3,35.0,75,12.893019653898765,275.95929910956795,7194.974880004307,6446.509826949388,43160147.616810046,298794926930.51746
O1,-15.3,35.0,100,14.190582440791667,310.32598523842114,8177.163942716165,7095.291220395886,51910809.00180301,390265031296.02966
O1,-15.3,35.0,250,16.468372333631038,371.44038552676056,9935.452793525308,8234.186166815562,69073884.78389739,589248600979.8607
O1,-15.3,35.0,500,17.134659516520166,389.4719408369214,10456.524897486353,8567.329758260032,74519902.21489793,657230384203.5762
O1,-15.3,35.0,1000,17.436656980585347,397.66469521492377,10693.572584085348,8718.328490292728,77050829.16114858,689556159993.0664
O1,-15.3,35.0,5000,17.66037887307115,403.74153952302504,10869.511728020563,8830.189436535627,78950757.93214728,714119491774.297
O1,-15.3,41.0,0,0.36446447772741514,2.6543463422086964,33.531545643863716,182.23223886370735,52842.366394452474,20917885.74302406
O1,-15.3,41.0,0.1,0.3660777970575896,2.668056371580137,33.72605675037075,183.03889852879445,53236.36522710473,21124151.440576024
O1,-15.3,41.0,5,0.7505309147194744,6.373648118991513,91.49273145787629,375.2654573597385,187220.33367744883,116236534.07995623
O1,-15.3,41.0,10,1.6175498157501664,17.413892140376994,299.46747072515205,808.7749078750804,780786.840000359,874235348.1151078
O1,-15.3,41.0,25,5.186806793008399,85.25866388322322,1929.078926992896,2593.4033965041936,7380871.251647683,22800315716.98532
O1,-15.3,41.0,50,9.7724422851137,195.20157331455337,4914.236749811654,4886.221142556881,25262513.093859717,137293531472.327
O1,-15.3,41.0,75,12.239888348261482,258.8120713442716,6707.124288523095,6119.944174130823,39042956.60915573,258395738942.11533
O1,-15.3,41.0,100,13.625420821533753,295.3116535678239,7747.387186306124,6812.710410766891,48006609.42164113,348550604843.59607
O1,-15.3,41.0,250,16.135660892430906,362.46021869395105,9676.299829765692,8067.830446215533,66425870.85331961,556996842599.4087
O1,-15.3,41.0,500,16.8894564000044,382.82888782258567,10264.448773792335,8444.728200002237,72493568.15470815,631681136650.0181
O1,-15.3,41.0,1000,17.23411171559669,392.16861093800003,10534.530210739518,8617.055857798425,75349083.59279972,667770674681.186
O1,-15.3,41.0,5000,17.490652232182157,399.13075815290694,10736.009950119842,8745.326116091192,77507431.9488174,695436329691.4825
O1,-15.3,48.0,0,0.3121998246108547,2.219090179104982,27.4497432518151,156.09991230542715,40840.69075890106,14915825.584687632
O1,-15.3,48.0,0.1,0.3135857443756735,2.2304075654447546,27.605514412906892,156.79287218783645,41139.85225514409,15058533.486892056
O1,-15.3,48.0,5,0.6448487945679021,5.271613278493568,73.37318581191722,322.42439728395135,142441.4337879405,79690413.1808375
O1,-15.3,48.0,10,1.3992896912251287,14.332893930450373,237.7074295638659,699.6448456125635,593520.2043218571,590490991.2980517
O1,-15.3,48.0,25,4.616951831984183,72.88360454039861,1610.5184964478156,2308.4759159921086,5886705.058502225,16385480705.766748
O1,-15.3,48.0,50,9.035134969413217,176.64440271692825,4397.667905774941,4517.567484706624,21699038.843405142,110029344954.50735
O1,-15.3,48.0,75,11.556869252818483,241.004760344799,6202.310328561973,5778.434626409322,34945830.53548361,220012528314.42963
O1,-15.3,48.0,100,13.020435630301304,279.31699871627984,7290.687790369328,6510.217815150629,43985912.13969992,307108278027.34094
O1,-15.3,48.0,250,15.76409746602193,352.45141408010056,9387.757984783668,7882.048733011061,63525256.807582915,522292608798.18896
O1,-15.3,48.0,500,16.61211027539919,375.32503684395186,10047.632214952115,8306.055137699635,70232638.96740629,603529200782.9293
O1,-15.3,48.0,1000,17.00367668603112,385.9223315574038,10353.877000670665,8501.838343015545,73434275.54681122,643505074068.2585
O1,-15.3,48.0,5000,17.296715341949746,393.8667941289178,10583.662721318799,8648.35767097498,75873202.54069108,674458461832.2188
O1,-15.3,56.0,0,0.268238921389741,1.8665482276745746,22.664478659157034,134.11946069487038,31891.348014337622,10824215.316725297
O1,-15.3,56.0,0.1,0.26943254598995964,1.875954328706022,22.79041816999303,134.71627299497993,32120.510470982557,10924523.860551273
O1,-15.3,56.0,5,0.5554609595716571,4.387447386497243,59.361739151417275,277.73047978582906,109266.69800252243,55444423.45654086
O1,-15.3,56.0,10,1.2123368807879389,11.84505045825179,189.6504846015466,606.1684403939682,453318.03617066576,402361769.8764007
O1,-15.3,56.0,25,4.101910176289551,62.080207209621435,1337.623556534615,2050.955088144766,4678519.463509495,11716946796.444433
O1,-15.3,56.0,50,8.31791578931857,158.8459424662225,3905.8458459451476,4158.95789465929,18481960.72938042,87085829455.59196
O1,-15.3,56.0,75,10.864021289951467,223.0869216483461,5696.481213307541,5432.010644975759,31009586.33056306,184963567654.08508
O1,-15.3,56.0,100,12.391631677673399,262.78600482238846,6820.040300863457,6195.815838836723,39982200.32836928,267454763521.18835
O1,-15.3,56.0,250,15.359870119000425,341.58796188606544,9074.950234272897,7679.935059500309,60437849.87588336,486091055294.8883
O1,-15.3,56.0,500,16.306091376067425,367.0582197273071,9808.96007297588,8153.045688033677,67776339.24288301,573377985793.2635
O1,-15.3,56.0,1000,16.747754388841088,378.9936597002766,10153.613504136803,8373.877194420611,71334288.64429837,617199130530.5024
O1,-15.3,56.0,5000,17.080273515219304,387.9978099145898,10413.891689398222,8540.136757609838,74068244.4354119,651509840329.9559
O1,-15.3,60.0,0,0.2505957118671993,1.7286066506943936,20.82892616884328,125.29785593359946,28594.112833127474,9408546.137551479
O1,-15.3,60.0,0.1,0.25171189772153996,1.7372726532213716,20.94360872388535,125.85594886076993,28797.710761774433,9494439.239189953
O1,-15.3,60.0,5,0.5194577854881546,4.044178405766352,54.06246874792263,259.72889274407726,97122.9136716474,47243807.35361338
O1,-15.3,60.0,10,1.1364208388842814,10.877302150412385,171.46414807360082,568.2104194421399,401720.10545797466,339015451.82014614
O1,-15.3,60.0,25,3.8852042107277436,57.656993027400674,1227.5615738824943,1942.60210536387,4210796.173765459,10047757064.918913
O1,-15.3,60.0,50,8.000376350985473,151.05566641524138,3691.863144608221,4000.188175492719,17136829.240315657,77999862053.6935
O1,-15.3,60.0,75,10.54784345281193,214.96393682982867,5467.945767112103,5273.921726405968,29287462.791914795,170226371596.75586
O1,-15.3,60.0,100,12.099468128018882,255.14025434753017,6602.874273512245,6049.734064009446,38183169.071577154,250186581825.926
O1,-15.3,60.0,250,15.165432017983928,336.37230301812286,8924.912444212458,7582.716008991999,58978199.023048356,469247428389.8684
O1,-15.3,60.0,500,16.15727131939204,363.0429976213477,9693.110402316019,8078.63565969595,66596413.892782465,559057767124.3948
O1,-15.3,60.0,1000,16.622660576523177,375.6102857775309,10055.87125856247,8311.330288261623,70318041.04565777,604585688825.2772
O1,-15.3,60.0,5000,16.97407129917956,385.12035331583985,10330.690103726183,8487.035649589701,73189912.59307113,640427426762.1986
O1,-15.3,66.0,0,0.22809186080563196,1.5556505068091946,18.55833293484759,114.04593040281569,24633.37831647072,7779166.228559357
O1,-15.3,66.0,0.1,0.22910905497610806,1.5633955499124388,18.659256670198126,114.5545274880538,24806.482061009356,7848685.137936313
O1,-15.3,66.0,5,0.4734286280355204,3.616347350319187,47.57748160200501,236.7143140177598,82617.0621157542,37968474.20177318
O1,-15.3,66.0,10,1.0388429545683249,9.67129062526626,149.24805071656738,519.4214772841614,339931.9481704224,267753332.31119144
O1,-15.3,66.0,25,3.5999254208195937,51.95624907856043,1087.3677260101576,1799.9627104097956,3631938.671363872,8098566973.795989
O1,-15.3,66.0,50,7.567063291282956,140.52353158819474,3403.9724890421303,3783.5316456414816,15380229.860285394,66616034295.21553
O1,-15.3,66.0,75,10.106640030042195,203.69022305566398,5151.655187825382,5053.320015021154,26962575.570635,150938130699.7457
O1,-15.3,66.0,100,11.686172245686599,244.36544092672364,6297.428829306275,5843.086122843353,35705013.52219455,226982319753.32764
O1,-15.3,66.0,250,14.88283297013658,328.8036055987936,8707.359569370179,7441.416485068357,56886291.44056675,445419096182.36053
O1,-15.3,66.0,500,15.939065807526404,357.16184295985374,9523.51414867599,7969.532903763213,64883688.50946642,538463146514.9695
O1,-15.3,66.0,1000,16.43848489276671,370.6330265336728,9912.143783458705,8219.242446383414,68834061.76340067,586305634199.901
O1,-15.3,66.0,5000,16.817221394684033,380.8734654778173,10207.933321453937,8408.610697342147,71901530.4184831,624272892699.9521
O1,-15.3,77.0,0,0.1958482073316157,1.313743198749892,15.44304003806885,97.92410366580773,19437.032487149347,5768951.344067821
O1,-15.3,77.0,0.1,0.19672313802867092,1.3202147456036661,15.525427974530208,98.36156901433527,19570.592029667514,5818688.109329831
O1,-15.3,77.0,5,0.4072673618897173,3.023570841779475,38.829287088219225,203.63368094485858,63772.53182723298,26842276.48760767
O1,-15.3,77.0,10,0.897552308322495,8.003925889229897,119.44696403934549,448.77615416124735,259513.76827896218,183226858.00424922
O1,-15.3,77.0,25,3.172813569740813,43.706784299933815,888.3142724163756,1586.4067848704033,2843975.0211843727,5671259575.8257265
O1,-15.3,77.0,50,6.883552429351385,124.16661731895708,2960.5015190656272,3441.7762146756977,12795896.33551455,50929738950.98584
O1,-15.3,77.0,75,9.38680276650258,185.46484366009832,4642.756284036676,4693.4013832513265,23366436.207966857,122554833592.54018
O1,-15.3,77.0,100,10.997473700792609,226.5259105878712,5793.387263476944,5498.736850396312,31750446.064143457,191417550839.15332
O1,-15.3,77.0,250,14.391185385170182,315.6710115841601,8330.393996014369,7195.592692585118,53330794.494651705,405782814469.0416
O1,-15.3,77.0,500,15.553959962519567,346.8006823424962,9224.998159294835,7776.979981259764,61911375.39246631,503272633087.4135
O1,-15.3,77.0,1000,16.111218376900126,361.8011513684003,9657.289949055954,8055.609188450004,66233221.324545674,554671483353.115
O1,-15.3,77.0,5000,16.53706654470718,373.29653762360647,9989.048494751314,8268.533272353607,69626559.34143516,596047228391.4034
O1,-15.3,90.0,0,0.16781261540113662,1.1091351709907509,12.866392001455113,83.90630770056838,15377.228358662585,4309584.392287735
O1,-15.3,90.0,0.1,0.16856343981456282,1.1145446993332626,12.933797472178446,84.28171990728138,15480.396418716799,4345362.940767227
O1,-15.3,90.0,5,0.3495382739317245,2.528277954524719,31.751189043764523,174.76913696586215,49263.955788132174,19070607.208966617
O1,-15.3,90.0,10,0.7732611165802886,6.618446793794071,95.60732716752489,386.6305582901436,197637.38815233728,125310193.54617669
O1,-15.3,90.0,25,2.7826416056549594,36.507298037087914,719.0336193180273,1391.320802827477,2207063.9903464876,3922313615.457076
O1,-15.3,90.0,50,6.219607995466174,108.62215482928019,2543.9034382813334,3109.8039977330777,10506030.733967112,38187617562.170334
O1,-15.3,90.0,75,8.658022035779716,167.25252153496533,4137.661425340932,4329.011017889851,19976689.33932249,97539138930.02783
O1,-15.3,90.0,100,10.281396791554448,208.14679103691952,5276.558292720449,5140.698395777246,27872514.2786386,158402470700.06824
O1,-15.3,90.0,250,13.850452320906946,301.2818937130541,7918.163584983673,6925.226160453544,49544069.80357021,364808495070.7022
O1,-15.3,90.0,500,15.122160829198865,335.21247646508056,8891.561109579188,7561.080414599492,58655614.94037208,465548902044.9016
O1,-15.3,90.0,1000,15.740862718333286,351.8262644885666,9369.746390461873,7870.43135916666,63345865.86262636,520168123660.8585
O1,-15.3,90.0,5000,16.217776136489295,364.6750379454618,9740.193074301375,8108.888068244713,67074974.11480276,564852922522.5662
O1,-15.3,105.0,0,0.1440238241980447,0.9397563359076949,10.776305688499694,72.01191209902233,12266.914534525882,3265392.9647254436
O1,-15.3,105.0,0.1,0.14466904317369061,0.9442986436093984,10.831829819098566,72.33452158684531,12347.222265591514,3291483.899899401
O1,-15.3,105.0,5,0.30040553975237233,2.123278127165383,26.13625931186409,150.20276987618624,38336.90265145428,13736077.92759273
O1,-15.3,105.0,10,0.6667295751486171,5.494822628252967,76.9873022884865,333.36478757430916,151218.61013489543,86524771.25066547
O1,-15.3,105.0,25,2.436868293813629,30.432286593423967,580.1636680692202,1218.434146906807,1709157.1568334964,2706529363.9553514
O1,-15.3,105.0,50,5.5967320859052485,94.39965431652718,2167.772977282855,2798.3660429526412,8557221.747887965,28298435836.1564
O1,-15.3,105.0,75,7.946177196732766,149.73191620738845,3655.587486143334,3973.088598366392,16912116.692021407,76512629095.18008
O1,-15.3,105.0,100,9.562931659118178,189.90374004065433,4766.405494704521,4781.465829559114,24223658.602554664,129154315090.54178
O1,-15.3,105.0,250,13.274924496432881,286.0349526012978,7482.356757838736,6637.462248216525,45657160.87974638,324142189975.6848
O1,-15.3,105.0,500,14.65279740739188,322.65337423431095,8530.736310563452,7326.398703695938,55209429.47712743,426588251522.6219
O1,-15.3,105.0,1000,15.3341404565884,340.8974102579962,9055.07977556768,7667.070228294208,60243746.63860094,483841035958.18506
O1,-15.3,105.0,5000,15.864350856239204,355.14980261384187,9465.517676039883,7932.175428119733,64301984.59374081,531520759624.82056
O1,-15.3,123.0,0,0.12308574767999507,0.7939299869606183,9.009706702951139,61.542873839997526,9783.513113903837,2483019.3473731074
O1,-15.3,123.0,0.1,0.1236377895218699,0.797735369079706,9.055407205159456,61.818894760934995,9845.933878581845,2502083.0033267913
O1,-15.3,123.0,5,0.2570473986269255,1.7788107899773709,21.494496684450283,128.52369931346263,29780.26260546576,9911803.002648793
O1,-15.3,123.0,10,0.5721414350905545,4.5490147688784095,61.884141572641425,286.0707175452782,115130.19042369063,59538606.89372706
O1,-15.3,123.0,25,2.120651617580891,25.159889425094406,463.27145980412405,1060.3258087904455,1308815.76561118,1839369902.490855
O1,-15.3,123.0,50,4.99629459081717,81.07613577853894,1820.7777666473746,2498.147295408583,6863025.744030406,20501859924.056255
O1,-15.3,123.0,75,7.232597930462697,132.47803316289318,3185.2494403715536,3616.2989652313518,14086993.900030727,58602128476.097466
O1,-15.3,123.0,100,8.823063673562704,171.35400771914087,4251.080463404782,4411.5318367813725,20722078.56190321,102887344066.46469
O1,-15.3,123.0,250,12.644427827803217,269.41986918821647,7008.734033884731,6322.213913901672,41570225.93691033,282984251743.4226
O1,-15.3,123.0,500,14.12664020587379,308.6239449963135,8128.395075704619,7063.320102936873,51461945.30609085,385397636513.53613
O1,-15.3,123.0,1000,14.87298350983706,328.54007112456156,8699.78840668757,7436.491754918481,56814015.14766116,444602455887.57336
O1,-15.3,123.0,5000,15.460055634791594,344.27788191691855,9152.367817549832,7730.02781739582,61196401.62464686,494913764267.57446
O1,-15.3,124.0,0,0.12209959499271276,0.7871374835817354,8.928186657386044,61.04979749635648,9672.418189373253,2449170.088521409
O1,-15.3,124.0,0.1,0.1226472430908369,0.790908775316377,8.97343914283722,61.323621545418604,9734.04822479319,2467935.366745189
O1,-15.3,124.0,5,0.2550026734435312,1.7628699274567956,21.282853617655334,127.5013367217654,29401.895412311176,9750525.747983206
O1,-15.3,124.0,10,0.5676673077140265,4.505522271927514,61.2034004548117,283.8336538570139,113542.71463434842,58421716.02962475
O1,-15.3,124.0,25,2.1054730810488227,24.914183752860936,457.91905780304796,1052.7365405244084,1290925.2110640476,1803151757.8506696
O1,-15.3,124.0,50,4.966692115983833,80.43019747586163,1804.107246006443,2483.34605799193,6784210.051344746,20158862304.124714
O1,-15.3,124.0,75,7.1966937930998975,131.61898153949167,3161.961265383531,3598.346896549956,13951424.35244738,57780792601.867905
O1,-15.3,124.0,100,8.785302334187168,170.41436013507422,4225.078477523244,4392.651167093643,20550381.057942726,101647580032.38213
O1,-15.3,124.0,250,12.611151684889123,268.54569263534546,6983.855086689555,6305.575842444614,41359529.28396645,280908605670.1001
O1,-15.3,124.0,500,14.098514991633065,307.87555884835217,8106.955291495793,7049.257495816557,51265086.94950247,383268723489.7623
O1,-15.3,124.0,1000,14.848175615210161,327.876383532193,8680.722277133564,7424.087807605056,56632161.70277604,442549696178.954
O1,-15.3,124.0,5000,15.438198138797247,343.69087731202103,9135.47132699487,7719.099069398592,61030534.173937276,492980535281.0314
O1,-15.3,143.0,0,0.10596840543310107,0.677000539258969,7.61619415634889,52.98420271655055,7930.13644299289,1932117.0612893605
O1,-15.3,143.0,0.1,0.10644411510076036,0.6802221756194053,7.654305597313522,53.222057550380185,7979.494066641563,1946396.291246916
O1,-15.3,143.0,5,0.22152213309858584,1.5057944103588552,17.91039674160638,110.76106654929275,23528.87134638101,7339357.986660943
O1,-15.3,143.0,10,0.49423428385084706,3.808184155905772,50.46836124557073,247.11714192542354,89032.09774147712,41997972.20766035
O1,-15.3,143.0,25,1.8534220396625387,20.940030804134274,372.6905260713231,926.7110198312689,1011644.4826179441,1268564867.4127786
