operator,binding_energy,repressor,inducer_uM,m1p0,m2p0,m3p0,m0p1,m1p1,m0p2,m2p1,m1p2,m0p3
O1,-15.3,271.0,0.1,0.04335828832129753,0.182429734973774,1.4137590954581574,26.813385055364165,9.609340062848869,7005.312783296386,44.674364161366924,4152.679057699442,2909542.230027136
O1,-15.3,271.0,5,0.09049692533057266,0.3983059225283806,3.230817215003205,55.9645592521399,23.50189347947223,17074.70788279717,114.75435824990727,11410.04233943576,7990468.735635417
O1,-15.3,271.0,10,0.2033129764547271,0.9862114944234935,8.80395675239955,125.7315392234493,71.2857104061483,51524.255727439064,386.22795879382653,43576.17104482237,30525209.54563906
O1,-15.3,271.0,25,0.7898711330104317,5.450729703153413,66.89683375079149,488.4670753845876,646.7786956089058,463618.9033379172,5055.588786742114,805678.6401836438,566886325.017244
O1,-15.3,271.0,50,2.043708394618502,20.690825148517607,341.90169210300763,1263.8570678969154,3665.8152289437735,2620149.5050305836,42095.26385644503,9281485.592053937,6567691781.566394
O1,-15.3,271.0,75,3.2030833865066892,39.137508004112476,735.1600735473946,1980.8302876985633,8531.224073152967,6095605.180900432,117493.49549440667,31107225.527639,22096343028.810387
O1,-15.3,271.0,100,4.151593749875023,56.1871975358001,1126.1859057893228,2567.401944480447,13919.422235975579,9946578.278529508,211057.69670671123,62755592.86875412,44705038540.63136
O1,-15.3,271.0,250,7.000654696419562,113.5874106322622,2533.7682738413623,4329.29973945199,37169.38742320292,26586089.416566398,664612.5724738764,255060143.0093904,183169670796.818
O1,-15.3,271.0,500,8.396578758859274,143.7777759022942,3304.2349316971504,5192.558000967706,52139.273564651005,37314969.900749214,977397.8839622425,412026459.0943625,297003853107.05
O1,-15.3,271.0,1000,9.180196789123789,161.10860174879937,3752.10416107633,5677.1579377008875,61499.45462776955,44028077.94360693,1177637.5306511011,520158933.270226,375714227238.05383
O1,-15.3,271.0,5000,9.840266088702755,175.87958829413992,4136.341096256201,6085.353683131358,69895.9440657354,50052634.34738354,1359577.522063934,622850123.2537394,450643818151.53625
O1,-15.3,404.0,0,0.028982643154603423,0.12020981385708561,0.9180018267814493,17.923290592236526,6.086537533196905,4442.8692826510005,27.854018963219033,2530.4454160694977,1773475.9535055957
O1,-15.3,404.0,0.1,0.02911323080450487,0.12076731803629473,0.9223838816007054,18.00404772008096,6.117035442373146,4465.07611613976,27.997649274017668,2544.03848774581,1782996.985289684
O1,-15.3,404.0,5,0.06083036907547806,0.2603396469531243,2.0528357461201203,37.61835734702249,14.3403574610986,10439.705026945516,67.92297285320203,6481.781506094371,4540243.720345925
O1,-15.3,404.0,10,0.13701707156998733,0.6287791997793757,5.316979383015434,84.73325024779199,40.724729262110635,29513.268500233436,207.9908480561896,21894.685772762172,15332428.791227708
O1,-15.3,404.0,25,0.5395747383561491,3.2805582570598903,36.09483396447932,333.6803843845939,334.5230444491687,240257.5678357133,2295.453484976276,327164.39493368915,229800382.39346823
O1,-15.3,404.0,50,1.4380364796240408,12.548223244168202,185.84520109347923,889.3013300774024,1908.6402742571165,1365194.770371333,18916.78285580755,3667542.1423230516,2589072293.3877726
O1,-15.3,404.0,75,2.3182204800197543,24.760366235786254,424.84659338964184,1433.6190603011073,4641.948782572072,3317301.356507827,56166.231223962015,13006921.028557954,9212717866.068495
O1,-15.3,404.0,100,3.076623710561551,36.98028993828521,687.2233792826133,1902.6259088907939,7907.040024291975,5649644.009381804,107207.94575321185,27896395.155765362,19807777328.362743
O1,-15.3,404.0,250,5.589884161395961,84.26777599505617,1802.1986718890464,3456.860195068971,24379.27527789965,17428332.244069185,408140.4081572508,139893821.18055063,100070437976.1977
O1,-15.3,404.0,500,6.969021267938072,112.9152731331061,2516.7865396438965,4309.737208329363,36856.27902437819,26361797.01520079,658194.0592254021,252013308.92568305,180965959225.0607
O1,-15.3,404.0,1000,7.791987837182406,130.58293125187524,2965.7851650980097,4818.6708342299935,45382.17662368574,32470937.24050912,834902.1342457323,338555976.81094265,243652475564.1707
O1,-15.3,404.0,5000,8.51469097226269,146.3743508465338,3371.1103448406966,5265.600196054453,53507.04671054776,38295728.1420411,1006466.0050411514,427382856.8430377,308168863998.5795
O1,-15.3,602.0,0,0.01946301935596454,0.07995070745650311,0.6045217299292264,12.036225762248762,3.9375438703051397,2876.8961906230866,17.828229442007082,1594.0637287336065,1117497.2258424356
O1,-15.3,602.0,0.1,0.01955077251027561,0.08031837267662167,0.6073578014466717,12.090493505660097,3.956684514564043,2890.855134297852,17.916671784293147,1602.211082239011,1123205.8685538275
O1,-15.3,602.0,5,0.040879789541167104,0.17158068336742247,1.3263572147627323,25.280647722384984,8.978153201074228,6546.5606546025565,41.62783935694182,3854.5642677971314,2700794.098787969
O1,-15.3,602.0,10,0.09224008616479332,0.40663281612550534,3.303700007887639,57.042553518756336,24.084367701240197,17496.013340934158,117.80353420476418,11740.072984195825,8221529.890338175
O1,-15.3,602.0,25,0.3666211938436891,2.00439773826609,20.034917025290714,226.72356122291984,176.6181635619578,127147.86200612597,1085.2638849254404,139629.44859775977,97938572.45105098
O1,-15.3,602.0,50,0.997807360805817,7.513388431631251,99.10096140095203,617.0576651215476,980.8247477315484,702381.1221214513,8379.446647048035,1437048.2132263293,1012342050.9192294
O1,-15.3,602.0,75,1.6426547661583293,15.157102478599924,234.11486448551565,1015.8400577367875,2440.6123055973335,1745138.0946028254,25573.550052894112,5198474.074027429,3672931021.843265
O1,-15.3,602.0,100,2.2206290193400187,23.289494611770163,394.55754014858167,1373.2671819121852,4282.234585273996,3060389.760187261,50901.236533022085,11589693.541786408,8206141333.571079
O1,-15.3,602.0,250,4.2998880115800855,58.97310650263118,1191.752068383401,2659.109122860547,14872.444457438114,10627939.563960858,228311.30547103958,69000534.94108257,49175210349.915764
O1,-15.3,602.0,500,5.5613919933087175,83.69131551583813,1788.035251540087,3439.2402457563635,24146.230187877787,17261559.507550154,403597.34938450996,137988960.99051586,98699871057.84561
O1,-15.3,602.0,1000,6.3601771358405665,100.10122950583751,2194.7746617004445,3933.219772268186,31062.45068262574,22212363.43395035,540577.1252615749,197600532.98048407,141655339259.9895
O1,-15.3,602.0,5000,7.092356879244519,115.53920698828395,2583.128723893879,4386.009602491452,38083.72838547027,27241097.466793105,683389.4867551967,264017248.26695186,189649609755.35803
O1,-15.3,899.0,0,0.013038895933929982,0.05320999535048796,0.3996032976616214,8.063460484237764,2.570142857764625,1879.089808567279,11.552202061069039,1021.5149337473136,716266.591398675
O1,-15.3,899.0,0.1,0.01309771092874576,0.05345324855868316,0.4014552551982917,8.099832472674404,2.5823591506128327,1888.0095246733244,11.607893268472061,1026.5451130933984,719792.2140422303
O1,-15.3,899.0,5,0.027400129552646,0.11346500978375881,0.8650746167081735,16.94464266609587,5.719142830164038,4175.317715955341,26.126650348000005,2367.3473706298655,1659233.4907327525
O1,-15.3,899.0,10,0.061897877506440095,0.2651806287139751,2.093189667320361,38.27851919003279,14.645390555608074,10660.916543127805,69.445525540592,6637.368786995224,4649169.47500772
O1,-15.3,899.0,25,0.24758233154364118,1.243279719626198,11.474342216206793,153.10831052393803,95.62207551803566,69020.5190124946,537.4155298016142,63125.5684716634,44233740.69564243
O1,-15.3,899.0,50,0.6838052588035538,4.487050403822968,52.76354230457493,422.8744987114945,502.41941305715517,360387.90142180806,3729.598826748272,569106.2090267732,400155156.5862254
O1,-15.3,899.0,75,1.1430157582628955,9.07968469394994,125.00864129676268,706.856510230864,1253.9159215661853,897507.4703016573,11308.536853021107,2027461.7298038665,1429332556.2171564
O1,-15.3,899.0,100,1.5667603585692174,14.17130259815246,215.65481233630896,968.9059271459498,2235.9057942035874,1598936.7451845729,22968.517277668285,4590191.861466506,3242159639.43276
O1,-15.3,899.0,250,3.194187960049961,38.984767810517184,731.7525390567354,1975.3292274043113,8486.582392237384,6063708.963484733,116753.2311586722,30874087.354187824,21930131853.71606
O1,-15.3,899.0,500,4.268223945944313,58.37583980338601,1177.662062308868,2639.527638523318,14666.482802404007,10480682.025672939,224567.720583427,67635977.8632007,48198233426.72212
O1,-15.3,899.0,1000,4.985905346746444,72.20792434451312,1508.1227054197584,3083.3515285066687,19659.913375781518,14051725.872213075,317332.95567981916,102874549.80306292,73462754105.33604
O1,-15.3,899.0,5000,5.671312666765982,85.91911041373567,1842.8257902962544,3507.2166783721173,25050.926626985998,17909000.835868828,421264.8782216424,145426250.3729475,104051903359.4085
O1,-15.3,1341.0,0,0.008743821043123332,0.03552441714180025,0.26556354088865247,5.4073277600582745,1.6931485595839284,1238.4797147235372,7.572816259737801,664.5746340036528,466058.1304335113
O1,-15.3,1341.0,0.1,0.008783273905914124,0.03568616501354925,0.2667839879878559,5.431725936616779,1.7010684912491134,1244.2674252921383,7.608585794109842,667.760627515984,468291.7471355295
O1,-15.3,1341.0,5,0.018380434164979476,0.07542021873609027,0.5696158367745523,11.366740357278116,3.702435619807343,2705.4179871188203,16.74318081581075,1494.281731218956,1047580.7090371605
O1,-15.3,1341.0,10,0.04155486762315652,0.17453066698660427,1.3500833708885127,25.698125151368256,9.149088552167813,6670.812402863937,42.45152732072454,3934.988710473922,2757110.319467785
O1,-15.3,1341.0,25,0.16692317796834458,0.7858630045143906,6.814502110559268,103.22759292665857,53.6362342019851,38819.59102155098,281.51958083837684,30622.821274770376,21446890.339286778
O1,-15.3,1341.0,50,0.4657028143548813,2.711799916400379,28.7092351939793,287.99698173842967,261.2665793278677,187805.18154045878,1714.3502127238494,234673.52780175876,164739307.27559426
O1,-15.3,1341.0,75,0.7868411695716909,5.422340570801521,66.47130476512557,486.5933047308813,642.410028379942,460495.4390057274,5014.364524379618,798170.0507160575,561592569.043932
O1,-15.3,1341.0,100,1.0893836828287893,8.489725321339561,115.12003783499496,673.6897061981084,1149.2541674708816,822730.6901686727,10166.244787894704,1793977.6736509502,1264389693.2839177
O1,-15.3,1341.0,250,2.3101275103110557,24.637416956432105,422.30215311269984,1428.6142593553755,4611.588572175885,3295617.547430244,55718.514842693614,12885386.262789255,9126382722.711937
O1,-15.3,1341.0,500,3.170928222528109,38.58608818309042,722.8677185852197,1960.9450978863163,8370.378589713258,5980682.9048686735,114829.5849508643,30269721.678014096,21499289635.2983
O1,-15.3,1341.0,1000,3.7727270805443145,49.20769043712728,963.801607054274,2333.1056559293206,11619.244215737648,8302353.5554077905,170201.96905232294,48443088.8941744,34470364053.852455
O1,-15.3,1341.0,5000,4.368654361132502,60.274628409068306,1222.517133496693,2701.635162868662,15324.345964381262,10951049.242336325,236552.7406704946,72022820.16476035,51339487178.79215
O1,-15.3,2000.0,0,0.005863904260153034,0.023752755074638646,0.17701470965822358,3.6263480604559506,1.1218221989991888,820.8399189809719,5.000780572222388,436.59814990029133,306214.6560995288
O1,-15.3,2000.0,0.1,0.005890368008531869,0.02386060798834251,0.1778235494494242,3.642713602982362,1.1270110738386285,824.6341493412458,5.02406559335836,438.6520102147496,307654.84287853225
O1,-15.3,2000.0,5,0.0123292622500216,0.05027730404640418,0.3772935691823741,7.624613359065141,2.423187892009052,1771.7828867958508,10.882819411157584,961.1281331139528,673940.9423067541
O1,-15.3,2000.0,10,0.027889035251243484,0.11554654600732359,0.8813913176152443,17.246988582821114,5.832214555473012,4257.668076821296,26.65770716377769,2417.4147650942386,1694303.9198114679
O1,-15.3,2000.0,25,0.11235076186391625,0.504448880717376,4.174211395532386,69.47926883569747,31.158514966501624,22608.804188838385,155.4474940119297,15892.032343376219,11128632.03753644
O1,-15.3,2000.0,50,0.31561419278003555,1.6660617794139894,16.1190721084479,195.18013821301327,139.1395546599329,100265.91496180293,824.1559503004684,102246.7503421241,71686770.32690986
O1,-15.3,2000.0,75,0.537241731522871,3.2620726820450074,35.84960667010162,332.23762095283456,332.0772605900244,238506.82182471667,2275.567440300586,323937.5468997578,227529793.68804565
O1,-15.3,2000.0,100,0.7490889872033704,5.07281470991668,61.27642412279082,463.2468427207852,589.1841343529294,422437.997977103,4517.41324032602,708395.3101121018,498307924.52147937
O1,-15.3,2000.0,250,1.6353117714079928,15.060816722669143,232.3007040480016,1011.299050920451,2420.426523154382,1730721.5527176408,25314.411196139,5137470.0147705525,3629722593.9333944
O1,-15.3,2000.0,500,2.2922913142704977,24.367063432131935,416.71512184992054,1417.5841186992786,4545.015472440032,3248069.976268628,54738.89256776134,12620113.123106318,8937949607.585169
O1,-15.3,2000.0,1000,2.7684043891200547,31.857335002510837,575.1569243612417,1712.0188997784485,6480.541487475502,4630564.686871887,84277.00718637326,20974465.28484765,14878282770.030468
O1,-15.3,2000.0,5000,3.25421525809147,40.018337470795295,754.849394503326,2012.450924878171,8789.981463553417,6280488.603879353,121797.86549186609,32468971.474413086,23067287349.078983
O1,-15.3,0.0,0,14.411944642737867,281.1682223679931,6919.633717663414,8912.54095410111,139863.02386527127,100320288.66253243,2927898.672790608,1640295281.0945277,1199383453479.274
O1,-15.3,0.0,0.1,14.411944642737867,281.1682223679931,6919.633717663414,8912.54095410111,139863.02386527127,100320288.66253243,2927898.672790608,1640295281.0945277,1199383453479.274
O1,-15.3,0.0,5,14.411944642737867,281.1682223679931,6919.633717663414,8912.54095410111,139863.02386527127,100320288.66253243,2927898.672790608,1640295281.0945277,1199383453479.274
O1,-15.3,0.0,10,14.411944642737867,281.1682223679931,6919.633717663414,8912.54095410111,139863.02386527127,100320288.66253243,2927898.672790608,1640295281.0945277,1199383453479.274
O1,-15.3,0.0,25,14.411944642737867,281.1682223679931,6919.633717663414,8912.54095410111,139863.02386527127,100320288.66253243,2927898.672790608,1640295281.0945277,1199383453479.274
O1,-15.3,0.0,50,14.411944642737867,281.1682223679931,6919.633717663414,8912.54095410111,139863.02386527127,100320288.66253243,2927898.672790608,1640295281.0945277,1199383453479.274
O1,-15.3,0.0,75,14.411944642737867,281.1682223679931,6919.633717663414,8912.54095410111,139863.02386527127,100320288.66253243,2927898.672790608,1640295281.0945277,1199383453479.274
O1,-15.3,0.0,100,14.411944642737867,281.1682223679931,6919.633717663414,8912.54095410111,139863.02386527127,100320288.66253243,2927898.672790608,1640295281.0945277,1199383453479.274
O1,-15.3,0.0,250,14.411944642737867,281.1682223679931,6919.633717663414,8912.54095410111,139863.02386527127,100320288.66253243,2927898.672790608,1640295281.0945277,1199383453479.274
O1,-15.3,0.0,500,14.411944642737867,281.1682223679931,6919.633717663414,8912.54095410111,139863.02386527127,100320288.66253243,2927898.672790608,1640295281.0945277,1199383453479.274
O1,-15.3,0.0,1000,14.411944642737867,281.1682223679931,6919.633717663414,8912.54095410111,139863.02386527127,100320288.66253243,2927898.672790608,1640295281.0945277,1199383453479.274
O1,-15.3,0.0,5000,14.411944642737867,281.1682223679931,6919.633717663414,8912.54095410111,139863.02386527127,100320288.66253243,2927898.672790608,1640295281.0945277,1199383453479.274
O1,-15.3,11.0,0,0.9931010202429261,7.46429564957966,98.30756531332784,614.1472001276983,972.5198021077256,696446.4030109885,8293.097738504819,1420076.9010427534,1000361087.1209985
O1,-15.3,11.0,0.1,0.9972744480572651,7.507824108568389,99.01097514125519,616.7281044766949,979.8826296961413,701707.8858064316,8369.642517290942,1435119.921174979,1010980746.9868993
O1,-15.3,11.0,5,1.941376421591246,19.22984301121336,312.82668917759895,1200.5735851346706,3330.3986720140806,2380603.148051232,37431.088668798046,8093453.846505437,5724893473.642466
O1,-15.3,11.0,10,3.7563569571729847,48.910870356827886,956.9605893917814,2322.982156782682,11524.255657058373,8234462.146666586,168541.17520335503,47876377.29038383,34065436932.038193
O1,-15.3,11.0,25,8.47751536303328,145.55645317733956,3350.036075760705,5242.610297736142,53074.87747332046,37985834.43461566,997273.8678856851,422513736.54123545,304628234146.19836
