operator,binding_energy,repressor,inducer_uM,lambda_m0p1,lambda_m0p2,m0p3,m1p0,m1p1,m1p2,m2p0,m2p1,m3p0
O1,-15.3,181.0,0.0,-0.024926816394171096,4.934784096253535e-07,4922513.288668593,0.06453065545923377,15.405551315107875,7027.8104563749375,0.2771594854827055,73.25156946729477,2.1933599990467623
O1,-15.3,181.0,0.1,-0.024816919295622356,4.912848007975232e-07,4953036.94672395,0.06482069040683103,15.489977107880721,7071.410359158032,0.2784825586957436,73.67530447231817,2.20445133971019
O1,-15.3,181.0,5.0,-0.012021829505179408,2.3561946088199014e-07,14974543.41129746,0.13507365570984206,39.93547686720622,21383.71816541854,0.6188107351896712,203.58990205135512,5.2239240653377506
O1,-15.3,181.0,10.0,-0.005426554478579384,1.0387197082244877e-07,65656287.71196397,0.3022873835615896,130.0318697049973,93655.94588691293,1.5806470679762403,762.5817715974222,15.157303274900892
O1,-15.3,181.0,25.0,-0.0009675202577372677,-1.70886084294189e-07,1455834194.505252,1.1512509018863093,1270.3795742842615,2064969.681425571,9.171430492364532,11490.31310723904,126.55976047975132
O1,-15.3,181.0,50.0,-6.934962111016504e-06,-1.0042115970331495e-07,16224679343.514666,2.85836895594261,6882.94452702566,22865919.289287835,33.332013414438144,90658.07624294721,607.1424590584631
O1,-15.3,181.0,75.0,0.00013220164024682152,-6.313480478913455e-08,49756081777.52115,4.3185275068262206,14994.312330624249,69811766.62770715,59.32529782214196,230530.1343284009,1200.0688766778758
O1,-15.3,181.0,100.0,0.0001782757453228116,-4.8340893890206585e-08,92857839392.53197,5.4371231692672035,23141.775722143222,129867172.17561488,81.18543597655146,384081.8623635174,1726.584285939375
O1,-15.3,181.0,250.0,0.00024101682473503006,-2.9957340371005934e-08,301314400232.82153,8.442487323491516,52669.07272732353,417955943.02220136,144.786331810625,988648.8684703028,3330.2004613021645
O1,-15.3,181.0,500.0,0.00025997339180379404,-2.6096517720004578e-08,439660655849.1727,9.747774081539244,68691.72532235648,607811392.2912004,173.80117545558159,1333364.808933435,4082.149654452241
O1,-15.3,181.0,1000.0,0.0002692348974982978,-2.4535958056853906e-08,525565673886.5874,10.438665472080793,77900.89009492571,725321847.6405249,189.38879612114314,1534732.8691418625,4489.486019185625
O1,-15.3,181.0,5000.0,0.00027669160875845036,-2.3463496251874553e-08,601864387059.9923,10.998987478214376,85726.5471346047,829486786.4001784,202.1286938917586,1707341.4944234346,4823.8447027525735
O1,-15.3,271.0,0.0,-0.03700705567100868,7.34941756197896e-07,2892980.490892473,0.04316399623633991,9.559502215412016,4129.026700868376,0.1815774393169013,44.43331563994,1.4068784607819165
O1,-15.3,271.0,0.1,-0.03684452198326793,7.316925658289573e-07,2909542.2300271364,0.04335828832129753,9.609340062848867,4152.679057699442,0.182429734973774,44.67436416136693,1.4137590954581574
O1,-15.3,271.0,5.0,-0.017857718302159032,3.522098477792202e-07,7990468.7356354175,0.09049692533057266,23.501893479472233,11410.042339435759,0.3983059225283806,114.75435824990728,3.230817215003205
O1,-15.3,271.0,10.0,-0.008025611475552261,1.5579449587797034e-07,30525209.54563906,0.2033129764547271,71.2857104061483,43576.17104482237,0.9862114944234937,386.22795879382653,8.80395675239955
O1,-15.3,271.0,25.0,-0.001909683422962268,-7.13742940191461e-08,566886325.0172441,0.7898711330104317,646.7786956089058,805678.6401836438,5.450729703153414,5055.588786742114,66.89683375079149
O1,-15.3,271.0,50.0,-0.00021720780069608777,-1.38401609965674e-07,6567691781.566394,2.043708394618502,3665.815228943774,9281485.592053937,20.690825148517607,42095.26385644503,341.90169210300763
O1,-15.3,271.0,75.0,4.183917808629123e-05,-8.882303545353042e-08,22096343028.810387,3.203083386506689,8531.224073152967,31107225.527639,39.137508004112476,117493.49549440668,735.1600735473945
O1,-15.3,271.0,100.0,0.00012265794852037436,-6.609463754387204e-08,44705038540.63136,4.151593749875023,13919.42223597558,62755592.86875412,56.1871975358001,211057.69670671126,1126.1859057893228
O1,-15.3,271.0,250.0,0.0002165245454394834,-3.64391639969413e-08,183169670796.818,7.000654696419562,37169.38742320292,255060143.00939044,113.5874106322622,664612.5724738764,2533.7682738413628
O1,-15.3,271.0,500.0,0.00024032142342403582,-3.012231825722172e-08,297003853107.05,8.396578758859274,52139.273564651005,412026459.0943625,143.77777590229417,977397.8839622424,3304.2349316971504
O1,-15.3,271.0,1000.0,0.0002517880614050327,-2.7590451097403706e-08,375714227238.0538,9.180196789123787,61499.45462776955,520158933.270226,161.10860174879937,1177637.5306511011,3752.10416107633
O1,-15.3,271.0,5000.0,0.0002612222255623279,-2.5870380713083645e-08,450643818151.5362,9.840266088702757,69895.9440657354,622850123.2537394,175.8795882941399,1359577.522063934,4136.341096256201
O1,-15.3,404.0,0.0,-0.05459723820624577,1.0866035497462142e-06,1773475.9535055957,0.028982643154603426,6.086537533196906,2530.4454160694972,0.1202098138570856,27.854018963219037,0.9180018267814491
O1,-15.3,404.0,0.1,-0.0543574741739695,1.0818085437424556e-06,1782996.985289684,0.02911323080450487,6.1170354423731474,2544.03848774581,0.12076731803629473,27.99764927401767,0.9223838816007054
O1,-15.3,404.0,5.0,-0.02641957233253305,5.233120990121905e-07,4540243.720345925,0.060830369075478063,14.3403574610986,6481.781506094371,0.2603396469531243,67.92297285320203,2.0528357461201203
O1,-15.3,404.0,10.0,-0.011853358850189717,2.3225060070719417e-07,15332428.791227708,0.13701707156998733,40.724729262110635,21894.68577276217,0.6287791997793757,207.99084805618958,5.3169793830154335
O1,-15.3,404.0,25.0,-0.003071491914507403,5.65522421238904e-08,229800382.39346823,0.5395747383561491,334.5230444491687,327164.39493368915,3.2805582570598903,2295.453484976276,36.09483396447932
O1,-15.3,404.0,50.0,-0.0005971651271079176,-1.7169459196533762e-07,2589072293.387773,1.4380364796240408,1908.6402742571163,3667542.142323052,12.548223244168202,18916.78285580755,185.84520109347923
O1,-15.3,404.0,75.0,-0.0001241745580799007,-1.2388286008974573e-07,9212717866.068495,2.3182204800197543,4641.948782572073,13006921.028557954,24.76036623578625,56166.231223962015,424.8465933896417
O1,-15.3,404.0,100.0,2.593415565494892e-05,-9.286422999835512e-08,19807777328.362743,3.0766237105615515,7907.040024291975,27896395.15576536,36.98028993828521,107207.94575321184,687.2233792826132
O1,-15.3,404.0,250.0,0.00018418933527628332,-4.697370082705235e-08,100070437976.1977,5.589884161395961,24379.275277899647,139893821.18055063,84.26777599505617,408140.4081572508,1802.1986718890466
O1,-15.3,404.0,500.0,0.00021591564055771948,-3.661922011507199e-08,180965959225.0607,6.969021267938072,36856.279024378186,252013308.92568305,112.9152731331061,658194.0592254021,2516.7865396438965
O1,-15.3,404.0,1000.0,0.0002309120280509177,-3.2536441913879774e-08,243652475564.1707,7.791987837182406,45382.176623685744,338555976.81094265,130.58293125187524,834902.1342457323,2965.7851650980097
O1,-15.3,404.0,5000.0,0.00024210364409266247,-2.970241914539589e-08,308168863998.5795,8.51469097226269,53507.046710547766,427382856.8430377,146.37435084653382,1006466.0050411514,3371.110344840697
O1,-15.3,602.0,0.0,-0.08021928971594512,1.5989004797357258e-06,1117497.2258424356,0.01946301935596454,3.93754387030514,1594.0637287336065,0.07995070745650311,17.828229442007082,0.6045217299292264
O1,-15.3,602.0,0.1,-0.07987369548054885,1.5919929691468789e-06,1123205.8685538277,0.01955077251027561,3.9566845145640426,1602.211082239011,0.08031837267662167,17.916671784293147,0.6073578014466717
O1,-15.3,602.0,5.0,-0.03903208328313469,7.754196202802496e-07,2700794.098787969,0.040879789541167104,8.978153201074226,3854.564267797131,0.17158068336742247,41.62783935694182,1.3263572147627325
O1,-15.3,602.0,10.0,-0.01752450112772388,3.455476947507374e-07,8221529.890338175,0.09224008616479333,24.0843677012402,11740.072984195825,0.4066328161255053,117.80353420476419,3.3037000078876386
O1,-15.3,602.0,25.0,-0.004487938097788981,8.50896464932581e-08,97938572.45105098,0.3666211938436891,176.61816356195783,139629.44859775974,2.00439773826609,1085.2638849254404,20.034917025290717
O1,-15.3,602.0,50.0,-0.0012763693568970747,-1.507236623056687e-07,1012342050.9192293,0.997807360805817,980.8247477315483,1437048.213226329,7.513388431631251,8379.446647048035,99.10096140095206
O1,-15.3,602.0,75.0,-0.0004303725601377096,-1.6115767127378304e-07,3672931021.843265,1.6426547661583293,2440.612305597333,5198474.074027428,15.157102478599924,25573.550052894112,234.11486448551562
O1,-15.3,602.0,100.0,-0.00015394642006657548,-1.288031618718878e-07,8206141333.571079,2.2206290193400187,4282.234585273996,11589693.541786408,23.289494611770163,50901.23653302209,394.5575401485817
O1,-15.3,602.0,250.0,0.00013118315945494618,-6.345329978749114e-08,49175210349.915764,4.2998880115800855,14872.444457438112,69000534.94108257,58.973106502631175,228311.3054710396,1191.7520683834011
O1,-15.3,602.0,500.0,0.00018340181837528426,-4.7255270285804125e-08,98699871057.8456,5.5613919933087175,24146.230187877787,137988960.99051586,83.69131551583813,403597.34938451,1788.035251540087
O1,-15.3,602.0,1000.0,0.00020298433635808938,-4.0481310678280125e-08,141655339259.9895,6.360177135840567,31062.45068262574,197600532.98048407,100.10122950583752,540577.1252615749,2194.7746617004445
O1,-15.3,602.0,5000.0,0.00021826664471530957,-3.592824753601783e-08,189649609755.35806,7.092356879244519,38083.72838547027,264017248.26695183,115.53920698828396,683389.4867551967,2583.128723893879
O1,-15.3,899.0,0.0,-0.11746426144140558,2.3436600898912337e-06,716266.591398675,0.013038895933929982,2.570142857764625,1021.5149337473136,0.05320999535048796,11.552202061069037,0.3996032976616214
O1,-15.3,899.0,0.1,-0.11696692727874608,2.3337134918930032e-06,719792.2140422303,0.01309771092874576,2.5823591506128327,1026.5451130933984,0.053453248558683164,11.607893268472061,0.4014552551982917
O1,-15.3,899.0,5.0,-0.05765558025798446,1.1477497352619008e-06,1659233.4907327525,0.027400129552646,5.719142830164037,2367.347370629865,0.1134650097837588,26.126650348000002,0.8650746167081735
O1,-15.3,899.0,10.0,-0.02597097103270058,5.143468130277467e-07,4649169.47500772,0.0618978775064401,14.645390555608074,6637.368786995225,0.2651806287139751,69.445525540592,2.093189667320361
O1,-15.3,899.0,25.0,-0.006607105787822238,1.2745754646668969e-07,44233740.69564243,0.2475823315436412,95.62207551803566,63125.5684716634,1.243279719626198,537.4155298016142,11.474342216206793
O1,-15.3,899.0,50.0,-0.002392563584155021,1.7963265586988266e-08,400155156.5862254,0.6838052588035538,502.41941305715517,569106.2090267732,4.487050403822968,3729.598826748272,52.763542304574926
O1,-15.3,899.0,75.0,-0.000981397081107675,-1.7039676888614387e-07,1429332556.2171564,1.1430157582628957,1253.9159215661853,2027461.7298038662,9.07968469394994,11308.536853021109,125.00864129676269
O1,-15.3,899.0,100.0,-0.0004869089526462139,-1.6508385586916338e-07,3242159639.4327602,1.5667603585692174,2235.9057942035874,4590191.8614665065,14.171302598152462,22968.517277668285,215.65481233630896
O1,-15.3,899.0,250.0,4.07761961061703e-05,-8.90980199742883e-08,21930131853.71606,3.194187960049961,8486.582392237384,30874087.354187824,38.984767810517184,116753.2311586722,731.7525390567354
O1,-15.3,899.0,500.0,0.00012942679741380017,-6.400108747743993e-08,48198233426.72212,4.268223945944313,14666.482802404009,67635977.86320071,58.375839803386015,224567.720583427,1177.662062308868
O1,-15.3,899.0,1000.0,0.0001626679273113702,-5.342755432306999e-08,73462754105.33604,4.985905346746444,19659.91337578152,102874549.80306292,72.20792434451312,317332.9556798192,1508.1227054197586
O1,-15.3,899.0,5000.0,0.0001863960841301402,-4.618727022863174e-08,104051903359.4085,5.671312666765982,25050.926626986,145426250.3729475,85.91911041373568,421264.8782216424,1842.8257902962546
O1,-15.3,1341.0,0.0,-0.17044507027663103,3.4031399347449696e-06,466058.13043351134,0.008743821043123332,1.6931485595839284,664.5746340036527,0.03552441714180025,7.572816259737801,0.2655635408886525
O1,-15.3,1341.0,0.1,-0.16974104885716265,3.3890622174799724e-06,468291.7471355295,0.008783273905914123,1.7010684912491134,667.760627515984,0.03568616501354925,7.6085857941098425,0.2667839879878559
O1,-15.3,1341.0,5.0,-0.08474555622356841,1.6894061222119078e-06,1047580.7090371605,0.018380434164979483,3.7024356198073436,1494.2817312189559,0.07542021873609027,16.74318081581075,0.5696158367745523
O1,-15.3,1341.0,10.0,-0.03841038024364689,7.629937506140274e-07,2757110.319467785,0.04155486762315652,9.149088552167813,3934.9887104739223,0.17453066698660427,42.45152732072454,1.3500833708885127
O1,-15.3,1341.0,25.0,-0.009751406498599395,1.9026360428086123e-07,21446890.339286774,0.16692317796834458,53.636234201985104,30622.821274770376,0.7858630045143906,281.5195808383768,6.814502110559268
O1,-15.3,1341.0,50.0,-0.003548232831622334,6.622174147713298e-08,164739307.27559426,0.4657028143548813,261.2665793278677,234673.52780175878,2.7117999164003788,1714.3502127238494,28.7092351939793
O1,-15.3,1341.0,75.0,-0.001921739340674091,-6.936926925299882e-08,561592569.0439321,0.7868411695716909,642.410028379942,798170.0507160575,5.422340570801522,5014.364524379618,66.47130476512557
O1,-15.3,1341.0,100.0,-0.001081930929335971,-1.6439298364632013e-07,1264389693.2839177,1.0893836828287893,1149.2541674708816,1793977.6736509504,8.489725321339561,10166.244787894704,115.12003783499495
O1,-15.3,1341.0,250.0,-0.0001264819277883265,-1.242929778983672e-07,9126382722.711935,2.310127510311056,4611.588572175885,12885386.262789255,24.637416956432105,55718.514842693614,422.30215311269984
O1,-15.3,1341.0,500.0,3.795831312442552e-05,-8.982356150001267e-08,21499289635.2983,3.170928222528109,8370.378589713258,30269721.678014096,38.58608818309042,114829.5849508643,722.8677185852197
O1,-15.3,1341.0,1000.0,9.639878922647944e-05,-7.376568136481075e-08,34470364053.85245,3.7727270805443145,11619.244215737648,48443088.8941744,49.20769043712728,170201.96905232294,963.801607054274
O1,-15.3,1341.0,5000.0,0.000134885734718336,-6.22925823532747e-08,51339487178.79215,4.368654361132502,15324.345964381262,72022820.16476035,60.274628409068306,236552.74067049462,1222.5171334966928
O1,-15.3,2000.0,0.0,-0.24456164859705984,4.8853465666978385e-06,306214.6560995288,0.005863904260153034,1.1218221989991888,436.5981499002912,0.023752755074638646,5.0007805722223875,0.17701470965822358
O1,-15.3,2000.0,0.1,-0.24358837635116878,4.865880996250307e-06,307654.84287853225,0.005890368008531869,1.1270110738386283,438.6520102147496,0.02386060798834251,5.024065593358361,0.1778235494494242
O1,-15.3,2000.0,5.0,-0.12381959631996603,2.470747766770879e-06,673940.9423067541,0.0123292622500216,2.423187892009052,961.1281331139528,0.05027730404640418,10.882819411157584,0.3772935691823741
O1,-15.3,2000.0,10.0,-0.0566739534719192,1.1281229653785916e-06,1694303.919811468,0.027889035251243484,5.832214555473013,2417.4147650942386,0.1155465460073236,26.65770716377769,0.8813913176152443
O1,-15.3,2000.0,25.0,-0.014422219124041588,2.8356757897099844e-07,11128632.03753644,0.11235076186391624,31.158514966501627,15892.03234337622,0.504448880717376,155.44749401192968,4.174211395532386
O1,-15.3,2000.0,50.0,-0.005200835555117608,9.935353310611637e-08,71686770.32690986,0.31561419278003555,139.1395546599329,102246.7503421241,1.6660617794139894,824.1559503004685,16.1190721084479
O1,-15.3,2000.0,75.0,-0.003084754028365323,5.6827528299208e-08,227529793.68804565,0.537241731522871,332.07726059002437,323937.5468997578,3.2620726820450074,2275.567440300586,35.84960667010162
O1,-15.3,2000.0,100.0,-0.0020792354626172856,-4.2313846398927856e-08,498307924.52147937,0.7490889872033704,589.1841343529294,708395.3101121018,5.07281470991668,4517.41324032602,61.27642412279082
O1,-15.3,2000.0,250.0,-0.00043555392954133906,-1.6155110030035053e-07,3629722593.933394,1.6353117714079928,2420.426523154382,5137470.0147705525,15.060816722669143,25314.411196139,232.3007040480016
O1,-15.3,2000.0,500.0,-0.00013164152347900653,-1.2520318143527338e-07,8937949607.585169,2.2922913142704977,4545.015472440032,12620113.123106318,24.36706343213193,54738.89256776134,416.7151218499205
O1,-15.3,2000.0,1000.0,-2.2084826459405355e-05,-1.0389918398758754e-07,14878282770.030468,2.7684043891200547,6480.5414874755015,20974465.28484765,31.857335002510837,84277.00718637326,575.1569243612417
O1,-15.3,2000.0,5000.0,4.779683768685773e-05,-8.72686889714861e-08,23067287349.078983,3.25421525809147,8789.981463553417,32468971.47441309,40.018337470795295,121797.86549186608,754.8493945033259
O1,-15.3,0.0,0.0,0.0003246496175131887,-1.940522547631825e-08,1199383453479.2742,14.411944642737868,139863.02386527127,1640295281.0945275,281.1682223679931,2927898.672790608,6919.633717663414
O1,-15.3,0.0,0.1,0.0003246496175131887,-1.940522547631825e-08,1199383453479.2742,14.411944642737868,139863.02386527127,1640295281.0945275,281.1682223679931,2927898.672790608,6919.633717663414
O1,-15.3,0.0,5.0,0.0003246496175131887,-1.940522547631825e-08,1199383453479.2742,14.411944642737868,139863.02386527127,1640295281.0945275,281.1682223679931,2927898.672790608,6919.633717663414
