operator,binding_energy,repressor,inducer_uM,lambda_m0p1,lambda_m0p2,lambda_m0p3,m1p0,m2p0,m3p0
O1,-15.3,22.0,75.0,0.0044889512099403,-2.896777356781527e-07,-1.6217297992681246e-12,14.578518847408327,320.6695691356778,8473.796155766402
O1,-15.3,22.0,100.0,0.0051836663799358276,-3.1247266122907065e-07,-1.6708011348532494e-12,15.591819578095286,347.8182187017932,9254.298705116951
O1,-15.3,22.0,250.0,0.007483372666998232,-4.0993603035159816e-07,-1.8430471076607267e-12,17.23851824134099,392.28812527600525,10537.987796415307
O1,-15.3,22.0,500.0,0.008662627023313206,-4.623735755765451e-07,-2.033464854008447e-12,17.691150977545664,404.57788032553526,10893.733126573468
O1,-15.3,22.0,1000.0,0.009342554765703014,-4.931421443663973e-07,-2.1397417397023834e-12,17.89226419811775,410.0467278559443,11052.160164481817
O1,-15.3,22.0,5000.0,0.009924318009458385,-5.196775400382177e-07,-2.2296374358366944e-12,18.0396628800932,414.05804957460487,11168.410642062527
O1,-15.3,26.0,0.0,-0.0034556179759221107,-5.978450476451388e-08,2.9896506242081777e-13,0.5683486184976675,4.51213785064793,61.30686515736979
O1,-15.3,26.0,0.1,-0.0034403603608851867,-5.9526667999564176e-08,2.9763961146477656e-13,0.5708363739125571,4.536316625601397,61.6852602665833
O1,-15.3,26.0,5.0,0.005747889402759144,-5.188772737635079e-06,-1.4363078669118129e-11,1.1567731074330223,11.134256339986377,176.2629640726075
O1,-15.3,26.0,10.0,0.005112659182996195,-2.10429364352962e-06,-7.36322900379026e-12,2.4296334017689056,30.308505376524263,577.3777571031542
O1,-15.3,26.0,25.0,0.003493287161146329,-4.803179771361855e-07,-2.668496149688683e-12,7.051945623246155,128.16513146597222,3068.4646185103784
O1,-15.3,26.0,50.0,0.0035907813143105614,-2.870054901776003e-07,-1.7445568325037067e-12,11.843470988926208,248.46046986635295,6413.430041433136
O1,-15.3,26.0,75.0,0.004214616258139231,-2.831231735697407e-07,-1.6232818130768092e-12,14.014781416462831,305.64844183348845,8043.166868910288
O1,-15.3,26.0,100.0,0.004829322253945979,-3.000535311173387e-07,-1.6404003070104186e-12,15.13206480214138,335.4779103212266,8899.193352279115
O1,-15.3,26.0,250.0,0.0069907930457266025,-3.886151141625851e-07,-1.7578995444623067e-12,16.993987053921057,385.6598366453814,10346.287519302894
O1,-15.3,26.0,500.0,0.008157054171120793,-4.3974952210748347e-07,-1.9513547428663517e-12,17.516110958279285,399.8221352782077,10756.024808430668
O1,-15.3,26.0,1000.0,0.008848186076227272,-4.7073996799255075e-07,-2.0626312032777468e-12,17.749561677921783,406.1657218579463,10939.723673540191
O1,-15.3,26.0,5000.0,0.009450756586259748,-4.980641973258415e-07,-2.1565442964371587e-12,17.921236318569857,410.83497102823577,11075.000842742398
O1,-15.3,30.0,0.0,-0.003977743020879167,-6.860852438390992e-08,3.4431399710612616e-13,0.4945708542565663,3.811308534519148,50.51567496351127
O1,-15.3,30.0,0.1,-0.003960146976386556,-6.831112918190389e-08,3.4278594908220265e-13,0.4967445098577733,3.831502641496995,50.821658846756755
O1,-15.3,30.0,5.0,0.005633597459387013,-5.934825006988447e-06,-1.5856969915465834e-11,1.01086532007471,9.3335838277026,143.12256567917083
O1,-15.3,30.0,10.0,0.005311912810737963,-2.4891242021706373e-06,-8.264608668830164e-12,2.142762885094536,25.519071701812372,471.1120753803528
O1,-15.3,30.0,25.0,0.0035798212410073746,-5.411024383087078e-07,-2.9536687082768976e-12,6.434894358831116,113.62197579026692,2677.3263091327744
O1,-15.3,30.0,50.0,0.0034939807299835266,-2.95823283910063e-07,-1.8069456322389738e-12,11.209957726682656,232.01379359049827,5948.207703876941
O1,-15.3,30.0,75.0,0.004010968942443278,-2.801146725716326e-07,-1.6378313467795955e-12,13.49301922159932,291.80410008318205,7647.1306747171375
O1,-15.3,30.0,100.0,0.0045558872936228975,-2.9153325470547025e-07,-1.6255588742554712e-12,14.698646938611152,323.8784249166321,8565.905958623662
O1,-15.3,30.0,250.0,0.006580793225509189,-3.711000828909607e-07,-1.6934483171665377e-12,16.756296263751572,379.2247698714688,10160.291239492952
O1,-15.3,30.0,500.0,0.007723362948267025,-4.2051218924607625e-07,-1.8817969533699772e-12,17.344500770066453,395.1633652522603,10621.180765162566
O1,-15.3,30.0,1000.0,0.00841666861474727,-4.5132561048291843e-07,-1.9945502120530744e-12,17.609117438496508,402.34859187769166,10829.174260515478
O1,-15.3,30.0,5000.0,0.009030795005515454,-4.789969857681551e-07,-2.0911995890396876e-12,17.804354506621554,407.6555984495523,10982.882446562371
O1,-15.3,35.0,0.0,-0.004630027449335917,-7.963359338327515e-08,4.0094896277695397e-13,0.4255238827372769,3.184490520713285,41.17551817482265
O1,-15.3,35.0,0.1,-0.004609511739998892,-7.928681601605042e-08,3.9916793089349235e-13,0.4274011910245728,3.201153183254829,41.419711643971375
O1,-15.3,35.0,5.0,-0.002232666658012427,-3.912635402329747e-08,1.9267214377245742e-13,0.8731919279022403,7.726242945014647,114.59733662845244
O1,-15.3,35.0,10.0,0.0055009070880447115,-2.9722187707546803e-06,-9.34884023304195e-12,1.8671860140222647,21.15172589608316,377.162664812994
O1,-15.3,35.0,25.0,0.003700448511277625,-6.230209841434499e-07,-3.2464046576611068e-12,5.800462572905768,99.00965080013607,2289.0992922921546
O1,-15.3,35.0,50.0,0.0034223576761058323,-3.100527954067846e-07,-1.89232810848797e-12,10.507400038731744,213.92748042836132,5438.823200502819
O1,-15.3,35.0,75.0,0.003824092853062877,-2.798914563218774e-07,-1.6653399804848909e-12,12.893019653898767,275.959299109568,7194.974880004306
O1,-15.3,35.0,100.0,0.0042934353386395495,-2.84769818055528e-07,-1.6213040899696413e-12,14.190582440791669,310.3259852384212,8177.1639427161645
O1,-15.3,35.0,250.0,0.006156909721130413,-3.533503690009048e-07,-1.6315674641669035e-12,16.468372333631038,371.44038552676056,9935.452793525308
O1,-15.3,35.0,500.0,0.007264666510684069,-4.0046484528889295e-07,-1.8025931239661911e-12,17.134659516520163,389.47194083692136,10456.524897486353
O1,-15.3,35.0,1000.0,0.00794931601752042,-4.3050987701562637e-07,-1.9180974922974733e-12,17.436656980585347,397.66469521492377,10693.572584085348
O1,-15.3,35.0,5000.0,0.008568430388148467,-4.581366297804867e-07,-2.018594374673625e-12,17.66037887307115,403.7415395230249,10869.511728020563
O1,-15.3,41.0,0.0,-0.0054122156731724385,-9.285788233223415e-08,4.688806447881008e-13,0.3644644777274152,2.6543463422086964,33.53154564386372
O1,-15.3,41.0,0.1,-0.005388201564411791,-9.245181641607707e-08,4.667945132751352e-13,0.3660777970575896,2.668056371580137,33.72605675037075
O1,-15.3,41.0,5.0,-0.002605455048061703,-4.542048262084101e-08,2.2507813067273955e-13,0.7505309147194744,6.373648118991513,91.49273145787627
O1,-15.3,41.0,10.0,0.005655487778361203,-3.5526088580084087e-06,-1.0551577256997429e-11,1.6175498157501664,17.413892140376994,299.46747072515205
O1,-15.3,41.0,25.0,0.0038498177095024596,-7.277211654796011e-07,-3.5909888736191952e-12,5.186806793008398,85.25866388322322,1929.0789269928962
O1,-15.3,41.0,50.0,0.003378867633532537,-3.30242941140132e-07,-2.009512663051989e-12,9.7724422851137,195.20157331455337,4914.236749811654
O1,-15.3,41.0,75.0,0.003665874055385453,-2.831793584483495e-07,-1.710765043752764e-12,12.239888348261482,258.8120713442716,6707.124288523094
O1,-15.3,41.0,100.0,0.004058713638205044,-2.806268008771726e-07,-1.6328406685116834e-12,13.625420821533751,295.3116535678239,7747.387186306124
O1,-15.3,41.0,250.0,0.005745570058206562,-3.366182286271776e-07,-1.5774927232957579e-12,16.135660892430902,362.4602186939511,9676.299829765692
O1,-15.3,41.0,500.0,0.006802980519586073,-3.805592094258738e-07,-1.7276916925215884e-12,16.889456400004402,382.82888782258567,10264.448773792337
O1,-15.3,41.0,1000.0,0.007473717390261451,-4.095126030434288e-07,-1.8415109230440022e-12,17.23411171559669,392.16861093800003,10534.530210739518
O1,-15.3,41.0,5000.0,0.008089094379996732,-4.3672030197273194e-07,-1.9406015044515598e-12,17.490652232182153,399.1307581529069,10736.009950119842
O1,-15.3,48.0,0.0,-0.00632400182427362,-1.0826857457350285e-07,5.47962920875335e-13,0.3121998246108547,2.219090179104982,27.4497432518151
O1,-15.3,48.0,0.1,-0.006295913005627419,-1.0779362806511601e-07,5.455240031806098e-13,0.3135857443756735,2.2304075654447546,27.60551441290689
O1,-15.3,48.0,5.0,-0.003040206187089663,-5.276505619065828e-08,2.6287107819524127e-13,0.6448487945679021,5.271613278493568,73.37318581191722
O1,-15.3,48.0,10.0,0.005749841528402783,-4.213961814869533e-06,-1.2251200336082592e-11,1.3992896912251287,14.332893930450373,237.7074295638659
O1,-15.3,48.0,25.0,0.004022241943142301,-8.571058808685863e-07,-3.994796635731053e-12,4.616951831984184,72.88360454039861,1610.5184964478156
O1,-15.3,48.0,50.0,0.0033690980259782166,-3.573957226011932e-07,-2.152614616007298e-12,9.035134969413217,176.64440271692825,4397.667905774941
O1,-15.3,48.0,75.0,0.0035435777235558494,-2.9057361073258435e-07,-1.771770717689308e-12,11.556869252818485,241.004760344799,6202.310328561973
O1,-15.3,48.0,100.0,0.0038603155744821745,-2.797047950371102e-07,-1.6565785056309175e-12,13.020435630301304,279.31699871627984,7290.687790369328
O1,-15.3,48.0,250.0,0.005337344208819038,-3.181820182325897e-07,-1.6875957392612204e-12,15.764097466021928,352.45141408010056,9387.757984783668
O1,-15.3,48.0,500.0,0.006359772500378654,-3.618043749715186e-07,-1.6597015517280554e-12,16.61211027539919,375.325036843952,10047.632214952115
O1,-15.3,48.0,1000.0,0.007008848783252157,-3.8939250676278266e-07,-1.7608404050062112e-12,17.00367668603112,385.92233155740377,10353.877000670664
O1,-15.3,48.0,5000.0,0.007613711221517178,-4.1565975840041294e-07,-1.8640364499619414e-12,17.296715341949746,393.86679412891783,10583.6627213188
O1,-15.3,56.0,0.0,-0.007365040230892472,-1.2586761705015866e-07,6.382862153392557e-13,0.26823892138974104,1.8665482276745744,22.664478659157034
O1,-15.3,56.0,0.1,-0.007332303681862296,-1.2531420053380209e-07,6.354463042431696e-13,0.26943254598995964,1.8759543287060219,22.790418169993032
O1,-15.3,56.0,5.0,-0.0035368431896385007,-6.115714261728833e-08,3.0602094166085775e-13,0.5554609595716571,4.387447386497243,59.36173915141728
O1,-15.3,56.0,10.0,0.005764031775117485,-4.938583239703142e-06,-1.3830093984106335e-11,1.2123368807879389,11.845050458251789,189.6504846015466
O1,-15.3,56.0,25.0,0.004212543396599302,-1.0135529798394653e-06,-4.452909166789538e-12,4.101910176289551,62.08020720962144,1337.623556534615
O1,-15.3,56.0,50.0,0.0033871563960118337,-3.9180580222052215e-07,-2.316397530540973e-12,8.31791578931857,158.84594246622248,3905.8458459451476
O1,-15.3,56.0,75.0,0.0034519597573195995,-3.020980884014755e-07,-1.843929157806831e-12,10.864021289951468,223.0869216483461,5696.481213307541
O1,-15.3,56.0,100.0,0.0036990056994694862,-2.820971202126562e-07,-1.6989951820004604e-12,12.391631677673399,262.78600482238846,6820.040300863457
O1,-15.3,56.0,250.0,0.00499543884045326,-3.0571199620133697e-07,-1.6538793512248284e-12,15.359870119000425,341.58796188606544,9074.950234272896
O1,-15.3,56.0,500.0,0.005946517560826578,-3.4467976285203327e-07,-1.6055614883344414e-12,16.306091376067425,367.0582197273071,9808.96007297588
O1,-15.3,56.0,1000.0,0.006567173031750214,-3.7052523712617493e-07,-1.6912661634433691e-12,16.747754388841088,378.9936597002766,10153.613504136803
O1,-15.3,56.0,5000.0,0.007155721686840961,-3.9573674315187037e-07,-1.7847887156304696e-12,17.080273515219304,387.9978099145898,10413.891689398222
O1,-15.3,60.0,0.0,-0.007885155574280532,-1.3466025993982567e-07,6.834042085319254e-13,0.2505957118671993,1.7286066506943936,20.82892616884328
O1,-15.3,60.0,0.1,-0.007850098813149782,-1.3406761878446514e-07,6.803633003148222e-13,0.25171189772154,1.7372726532213716,20.94360872388535
O1,-15.3,60.0,5.0,-0.0037850724047076155,-6.535221264074796e-08,3.2758152140825604e-13,0.5194577854881546,4.044178405766352,54.06246874792263
O1,-15.3,60.0,10.0,0.005738802782870245,-5.284880699077615e-06,-1.4566485229007345e-11,1.1364208388842814,10.877302150412383,171.4641480736008
O1,-15.3,60.0,25.0,0.0043031106482809296,-1.0946652422499471e-06,-4.6890751364849485e-12,3.885204210727744,57.656993027400674,1227.5615738824945
O1,-15.3,60.0,50.0,0.003405176333770889,-4.103390873045155e-07,-2.391976503884991e-12,8.000376350985473,151.05566641524138,3691.863144608221
O1,-15.3,60.0,75.0,0.003425730806169175,-3.091102877426727e-07,-1.886856460497729e-12,10.54784345281193,214.96393682982867,5467.945767112104
O1,-15.3,60.0,100.0,0.0036383762355275302,-2.844032692325344e-07,-1.7223795591066833e-12,12.099468128018882,255.14025434753017,6602.874273512245
O1,-15.3,60.0,250.0,0.004852615678405318,-3.008294644956643e-07,-1.6420368043826982e-12,15.165432017983928,336.37230301812286,8924.91244421246
O1,-15.3,60.0,500.0,0.005770078680531678,-3.3759509653495234e-07,-1.5806951417234707e-12,16.15727131939204,363.04299762134764,9693.11040231602
O1,-15.3,60.0,1000.0,0.006375351127392758,-3.624589947454675e-07,-1.6618443852438302e-12,16.622660576523174,375.6102857775309,10055.87125856247
O1,-15.3,60.0,5000.0,0.0069540160814836206,-3.8703166897551907e-07,-1.7520267549251187e-12,16.97407129917956,385.1203533158399,10330.690103726183
O1,-15.3,66.0,0.0,-0.00866482380801915,-1.4784069652414824e-07,7.510299067129279e-13,0.228091860805632,1.5556505068091946,18.55833293484759
O1,-15.3,66.0,0.1,-0.008626291249272578,-1.4718928891534713e-07,7.476879401114561e-13,0.2291090549761081,1.5633955499124388,18.65925667019813
O1,-15.3,66.0,5.0,-0.004157303949093844,-7.1643388423177e-08,3.5990629056894524e-13,0.4734286280355204,3.616347350319187,47.57748160200501
O1,-15.3,66.0,10.0,0.005665625063545435,-5.78119040462944e-06,-1.5576605331950343e-11,1.0388429545683249,9.67129062526626,149.24805071656738
O1,-15.3,66.0,25.0,0.00443321159595275,-1.2194796840764872e-06,-5.047979677506706e-12,3.5999254208195937,51.956249078560425,1087.3677260101576
O1,-15.3,66.0,50.0,0.003438485899875621,-4.3919875855937623e-07,-2.5121180450510924e-12,7.567063291282957,140.52353158819474,3403.9724890421307
O1,-15.3,66.0,75.0,0.0033943471875618647,-3.202784684545347e-07,-1.9544207111736854e-12,10.106640030042195,203.69022305566398,5151.655187825382
O1,-15.3,66.0,100.0,0.003564266162325504,-2.8890411577068923e-07,-1.7577167951388361e-12,11.6861722456866,244.36544092672364,6297.428829306275
O1,-15.3,66.0,250.0,0.004665868995527643,-2.948220665082177e-07,-1.6301638880557006e-12,14.882832970136581,328.80360559879364,8707.359569370179
O1,-15.3,66.0,500.0,0.005507438403359861,-3.246903874426783e-07,-1.7071177094017853e-12,15.939065807526404,357.16184295985374,9523.514148675991
O1,-15.3,66.0,1000.0,0.0061167611539543025,-3.5168920051067516e-07,-1.6262391102010335e-12,16.438484892766713,370.6330265336728,9912.143783458703
O1,-15.3,66.0,5000.0,0.006680132859817019,-3.7531345312787765e-07,-1.7088954367160918e-12,16.817221394684033,380.8734654778173,10207.933321453935
O1,-15.3,77.0,0.0,-0.010092644410947291,-1.719771528141404e-07,8.748397452142088e-13,0.1958482073316157,1.3137431987498922,15.44304003806885
O1,-15.3,77.0,0.1,-0.010047753101059008,-1.712183755955451e-07,8.709485611816857e-13,0.19672313802867086,1.320214745603666,15.525427974530208
O1,-15.3,77.0,5.0,-0.004839378871218965,-8.317230993864773e-08,4.191225790680354e-13,0.4072673618897173,3.0235708417794753,38.829287088219225
O1,-15.3,77.0,10.0,0.005438172375286561,-6.610760060277623e-06,-1.72351070635857e-11,0.8975523083224949,8.003925889229897,119.44696403934549
O1,-15.3,77.0,25.0,0.004652950692177347,-1.4567503055946396e-06,-5.706929577907723e-12,3.172813569740813,43.706784299933815,888.3142724163756
O1,-15.3,77.0,50.0,0.00351259702291244,-4.949214560143556e-07,-2.783102009851049e-12,6.883552429351385,124.16661731895708,2960.501519065627
O1,-15.3,77.0,75.0,0.0033692422051681734,-3.4346582058717787e-07,-2.0807222204676182e-12,9.38680276650258,185.4648436600983,4642.756284036676
O1,-15.3,77.0,100.0,0.0034673058995454147,-2.995529089045982e-07,-1.8292096760178585e-12,10.997473700792609,226.52591058787118,5793.387263476945
O1,-15.3,77.0,250.0,0.004390550365139506,-2.870724372577953e-07,-1.6209986043405893e-12,14.39118538517018,315.6710115841601,8330.393996014369
O1,-15.3,77.0,500.0,0.005151548801794999,-3.1129980936369994e-07,-1.6675950630456065e-12,15.553959962519569,346.8006823424962,9224.998159294837
O1,-15.3,77.0,1000.0,0.005718227805746007,-3.355353810256195e-07,-1.5737040226429282e-12,16.111218376900126,361.8011513684003,9657.289949055954
O1,-15.3,77.0,5000.0,0.006252228284703033,-3.5734682084948676e-07,-1.6422565431856342e-12,16.53706654470718,373.29653762360647,9989.048494751314
O1,-15.3,90.0,0.0,-0.011777450289694848,-2.0045434523572716e-07,1.020858349999011e-12,0.16781261540113662,1.1091351709907509,12.866392001455115
O1,-15.3,90.0,0.1,-0.011725068405499391,-1.9956902358259647e-07,1.0163196703497979e-12,0.16856343981456282,1.1145446993332626,12.933797472178444
O1,-15.3,90.0,5.0,-0.005644878332144284,-9.678544215228871e-08,4.889886067874957e-13,0.3495382739317245,2.528277954524719,31.751189043764523
O1,-15.3,90.0,10.0,-0.0025274576837548157,-4.4103067064107853e-08,2.1829514556050708e-13,0.7732611165802886,6.618446793794072,95.60732716752487
O1,-15.3,90.0,25.0,0.00488297210268597,-1.7485424817330637e-06,-6.470421266803574e-12,2.7826416056549594,36.50729803708792,719.0336193180271
O1,-15.3,90.0,50.0,0.003617146210983118,-5.664284003622889e-07,-3.0486287016882875e-12,6.219607995466174,108.6221548292802,2543.903438281333
O1,-15.3,90.0,75.0,0.003374975292669136,-3.74360709980409e-07,-2.235345945965784e-12,8.658022035779716,167.2525215349653,4137.661425340932
O1,-15.3,90.0,100.0,0.003405493709857412,-3.1564234867964334e-07,-1.9239721811284765e-12,10.281396791554448,208.14679103691952,5276.55829272045
O1,-15.3,90.0,250.0,0.004145828225078777,-2.8188078047652285e-07,-1.626528667898112e-12,13.850452320906944,301.2818937130541,7918.163584983673
O1,-15.3,90.0,500.0,0.004822501248719914,-2.9983016644833255e-07,-1.63977811493009e-12,15.122160829198865,335.21247646508056,8891.561109579188
O1,-15.3,90.0,1000.0,0.00531584820325547,-3.173724034498198e-07,-1.6852278237168062e-12,15.740862718333284,351.8262644885666,9369.746390461873
O1,-15.3,90.0,5000.0,0.0058402601241817455,-3.404111577281842e-07,-1.5896745580210658e-12,16.217776136489295,364.6750379454618,9740.193074301376
O1,-15.3,105.0,0.0,-0.013717941750343235,-2.332520750477679e-07,1.1889963453414472e-12,0.1440238241980447,0.9397563359076948,10.776305688499694
O1,-15.3,105.0,0.1,-0.013656947645870691,-2.3222118641445585e-07,1.183712019773543e-12,0.1446690431736906,0.9442986436093984,10.831829819098566
O1,-15.3,105.0,5.0,-0.006573493608617395,-1.124864545589295e-07,5.696140955954936e-13,0.30040553975237233,2.123278127165383,26.13625931186409
O1,-15.3,105.0,10.0,-0.002938896280618671,-5.1053371425243544e-08,2.5406616846334663e-13,0.6667295751486171,5.494822628252966,76.9873022884865
